fluorochrome	syn
VioBrightB515	vbrightb515
VioBrightB515	viobb515
VioBrightB515	vbb515
VioBrightFITC	viobrightfitc
VioBrightFITC	vbrightfitc
VioBrightFITC	viobfitc
VioBrightFITC	vbfitc
VioBrightFITC	viobrightfluoresceinisothiocyanat
VioBrightFITC	vbrightfluoresceinisothiocyanat
VioBrightFITC	viobfluoresceinisothiocyanat
VioBrightFITC	vbfluoresceinisothiocyanat
VioBrightR667	viobrightr667
VioBrightR667	vbrightr667
VioBrightR667	viobr667
VioBrightR667	vbr667
VioBrightR720	viobrightr720
VioBrightR720	vbrightr720
VioBrightR720	viobr720
VioBrightR720	vbr720
VioBrightV423	viobrightv423
VioBrightV423	vbrightv423
VioBrightV423	viobv423
VioBrightV423	vbv423
VioBrightV600	viobrightv600
VioBrightV600	vbrightv600
VioBrightV600	viobv600
VioBrightV600	vbv600
VioGreen	viogreen
VioGreen	vgreen
VioGreen	viog
VioGreen	vg
VioletFluor450	violetfluor450
VioletFluor450	violetf450
VioletFluor450	vletfluor450
VioletFluor450	vletf450
VioletFluor450	vfluor450
VioletFluor450	vf450
VioletFluor500	violetfluor500
VioletFluor500	violetf500
VioletFluor500	vletfluor500
VioletFluor500	vletf500
VioletFluor500	vfluor500
VioletFluor500	vf500
VioletMembraneAsymmetryProbe (F2N12S)	violetmembraneasymmetryprobef2n12s
VioletMembraneAsymmetryProbe (F2N12S)	vletmembraneasymmetryprobef2n12s
VioletMembraneAsymmetryProbe (F2N12S)	vmembraneasymmetryprobef2n12s
VioR667	vior667
VioR667	vr667
VioR720	vior720
VioR720	vr720
VivaFix353_442	vivafix353442
VivaFix398_550	vivafix398550
VivaFix408_512	vivafix408512
VivaFix410_450	vivafix410450
VivaFix498_521	vivafix498521
VivaFix547_573	vivafix547573
VivaFix583_603	vivafix583603
VivaFix649_660	vivafix649660
VivoTag645	vivotag645
VivoTag680XL	vivotag680xl
VivoTagS680	vivotags680
VPD450	vpd450
VPD450	violetproliferationdye450
VPD450	vletproliferationdye450
VPD450	violetprolifdye450
VPD450	vletprolifdye450
VPD450	vproliferationdye450
VPD450	vprolifdye450
VRDye490	vrdye490
VRDye549	vrdye549
VybrantDyeCycleGreen	vybrantdyecyclegreen
VybrantDyeCycleGreen	vybrantdyecycleg
VybrantDyeCycleOrange	vybrantdyecycleorange
VybrantDyeCycleOrange	vybrantdyecycleo
VybrantDyeCycleRuby	vybrantdyecycleruby
VybrantDyeCycleViolet	vybrantdyecycleviolet
VybrantDyeCycleViolet	vybrantdyecyclevlet
VybrantDyeCycleViolet	vybrantdyecyclev
X-Rhod-1 (CalciumBound)	xrhod1calciumbound
X-Rhod-1 (CalciumBound)	xrhod1cabound
X-Rhod-1 (CalciumBound)	xrhod1ca2bound
X-Rhod-5F (CalciumBound)	xrhod5fcalciumbound
X-Rhod-5F (CalciumBound)	xrhod5fcabound
X-Rhod-5F (CalciumBound)	xrhod5fca2bound
XFD350	xfd350
XFD488	xfd488
XFD514	xfd514
XFD532	xfd532
XFD546	xfd546
XFD555	xfd555
XFD568	xfd568
XFD594	xfd594
XFD647	xfd647
XFD680	xfd680
XFD700	xfd700
XFD750	xfd750
XylanaseSubstrate	xylanasesubstrate
Y-PE	ype
Y-PE	yrpe
Y-PE	yphycoerythrin
YADA	yada
YeastVacuoleMembraneMarker (MDY-64)	yeastvacuolemembranemarkermdy64
YFP	yfp
YFP	yellowfluorescentprotein
YFP	yfluorescentprotein
YO-PRO-1	yopro1
YO-PRO-3	yopro3
YOYO-1	yoyo1
YOYO-3	yoyo3
Zinquin	zinquin
ZombieAqua	zombieaqua
ZombieAqua	zaqua
ZombieB550	zombieb550
ZombieB550	zb550
ZombieGreen	zombiegreen
ZombieGreen	zgreen
ZombieGreen	zombieg
ZombieGreen	zg
ZombieNIR	zombienir
ZombieNIR	znir
ZombieNIR	zombienearir
ZombieNIR	znearir
ZombieNIR	zombienearinfrared
ZombieNIR	znearinfrared
ZombieNIR	zombienearinfrar
ZombieNIR	znearinfrar
ZombieR685	zombier685
ZombieR685	zr685
ZombieR718	zombier718
ZombieR718	zr718
ZombieRed	zombiered
ZombieRed	zred
ZombieRed	zombier
ZombieRed	zr
ZombieUV	zombieuv
ZombieUV	zuv
ZombieUV	zombieultraviolet
ZombieUV	zultraviolet
ZombieUV387	zombieuv387
ZombieUV387	zuv387
ZombieUV387	zombieultraviolet387
ZombieUV387	zultraviolet387
ZombieViolet	zombieviolet
ZombieViolet	zombievlet
ZombieViolet	zviolet
ZombieViolet	zvlet
ZombieViolet	zombiev
ZombieViolet	zv
ZombieYellow	zombieyellow
ZombieYellow	zyellow
ZombieYellow	zombiey
ZombieYellow	zy
ZombieYG581	zombieyg581
ZombieYG581	zyg581
ZombieYG581	zombieyellowgreen581
ZombieYG581	zyellowgreen581
ZombieYG581	zombieyellowg581
ZombieYG581	zyellowg581
ZombieYG581	zombieygreen581
ZombieYG581	zygreen581
ZsGreen	zsgreen
ZsGreen	zsg
